,ISBN,條碼號
1471,957570438X,1
1472,9575704398,1
1473,9575704401,1
1474,9575705122,1
1475,9575705645,1
1476,9575706315,1
1477,9575706382,1
1478,9575706943,1
1479,9575707079,1
1480,9575707206,1
1481,9575707230,1
1482,9575707362,1
1483,9575707680,1
1484,9575707893,1
1485,9575707915,2
1486,9575707982,2
1487,9575708202,1
1488,9575708229,1
1489,957570830X,1
1490,9575730623,1
1491,9575730755,1
1492,9575735080,1
1493,9575740750,1
1494,957574263X,1
1495,9575743237,1
1496,9575743849,1
1497,9575744144,1
1498,9575744209,1
1499,9575744527,1
1500,9575744764,1
1501,9575745159,1
1502,9575745221,1
1503,9575745353,1
1504,9575745434,1
1505,9575745477,1
1506,9575745574,1
1507,9575745698,1
1508,9575745701,1
1509,9575746031,1
1510,9575746082,1
1511,9575746155,1
1512,9575834844,5
1513,9575835891,2
1514,9575836979,1
1515,9575836987,2
1516,957583707X,1
1517,9575837088,1
1518,9575837096,1
1519,957583710X,1
1520,9575837118,1
1521,9575838130,1
1522,9575838254,1
1523,9575838327,1
1524,9575838777,1
1525,9575838831,1
1526,957583898X,3
1527,9575839102,1
1528,9575839137,2
1529,9575839323,1
1530,9575839544,1
1531,9575839749,3
1532,9575878574,1
1533,957588017X,3
1534,9575880188,1
1535,9575880358,1
1536,9575880722,1
1537,9575880749,1
1538,9575880870,1
1539,9575880900,1
1540,9575881303,24
1541,9575883136,2
1542,9575883152,2
1543,9575883179,1
1544,9575883195,1
1545,9575883233,1
1546,9575883276,1
1547,9575883330,1
1548,9575883357,1
1549,9575883616,1
1550,9575883764,1
1551,9575883780,1
1552,957598255X,1
1553,9576008522,1
1554,957602000X,1
1555,9576020018,1
1556,9576020034,1
1557,9576020069,1
1558,9576020077,1
1559,9576020166,2
1560,9576020247,1
1561,9576020255,1
1562,9576020263,1
1563,9576020271,1
1564,957602031X,1
1565,9576020328,1
1566,9576020336,1
1567,9576020344,1
1568,9576020379,1
1569,9576020409,1
1570,9576022002,1
1571,9576022010,2
1572,9576022029,1
1573,9576022037,2
1574,9576022053,2
1575,9576022096,1
1576,9576022185,1
1577,9576022592,1
1578,9576023793,1
1579,9576024552,1
1580,9576040779,1
1581,9576046203,1
1582,9576048273,1
1583,9576048354,1
1584,9576049067,1
1585,9576049075,1
1586,9576049407,1
1587,9576063604,1
1588,9576063736,1
1589,9576063817,1
1590,9576075041,1
1591,9576078121,1
1592,9576078237,2
1593,9576078784,1
1594,957611697X,1
1595,9576116988,1
1596,9576116996,1
1597,9576117003,1
1598,9576117011,1
1599,957611702X,1
1600,9576117038,1
1601,9576117046,1
1602,9576117054,1
1603,9576117062,1
1604,9576117070,1
1605,9576117089,1
1606,9576117097,1
1607,9576117100,1
1608,9576117119,1
1609,957611716X,1
1610,9576117178,1
1611,9576117186,1
1612,9576117194,1
1613,9576117208,1
1614,9576117216,1
1615,9576117224,1
1616,9576117232,1
1617,9576117240,1
1618,9576117259,1
1619,9576117267,1
1620,9576117275,1
1621,9576117402,1
1622,9576117410,1
1623,9576117429,1
1624,9576117453,1
1625,9576117461,1
1626,957611747X,1
1627,9576117488,1
1628,9576117496,1
1629,9576152534,1
1630,9576183243,1
1631,9576183251,1
1632,957618326X,1
1633,9576183375,1
1634,9576183383,1
1635,9576183456,1
1636,9576183464,1
1637,9576183472,1
1638,9576183480,1
1639,9576183502,1
1640,9576183510,1
1641,9576183545,1
1642,9576183626,1
1643,9576183634,1
1644,9576183693,1
1645,9576183812,1
1646,9576183820,1
1647,9576183839,1
1648,9576183944,1
1649,9576183952,1
1650,9576183960,1
1651,957618407X,1
1652,9576184088,1
1653,9576184169,1
1654,9576184177,1
1655,9576184576,1
1656,9576184584,1
1657,9576184592,1
1658,9576184606,1
1659,9576184614,1
1660,9576216613,2
1661,957621775X,1
1662,9576217989,1
1663,9576218144,1
1664,9576218772,1
1665,9576218780,1
1666,9576218799,1
1667,9576218802,1
1668,957621906X,2
1669,9576219078,1
1670,9576219469,1
1671,9576262828,1
1672,9576262836,1
1673,9576262844,1
1674,9576262852,1
1675,9576262860,1
1676,9576262887,1
1677,9576262895,1
1678,9576262909,1
1679,9576262917,1
1680,9576262925,1
1681,9576262933,1
1682,9576262941,1
1683,957626295X,1
1684,9576262968,1
1685,9576262976,1
1686,9576262984,1
1687,9576262992,1
1688,957626300X,1
1689,9576263018,1
1690,9576263026,1
1691,9576263034,1
1692,9576263042,1
1693,9576263050,1
1694,9576263069,1
1695,9576263077,1
1696,9576263085,1
1697,9576263093,1
1698,9576263107,1
1699,9576263115,1
1700,9576263131,1
1701,957626314X,1
1702,9576263158,1
1703,9576270898,1
1704,957627107X,1
1705,9576282306,1
1706,9576306329,1
1707,9576321778,1
1708,9576322006,1
1709,957632209X,1
1710,957632310X,1
1711,9576323142,1
1712,9576324785,1
1713,9576393841,2
1714,9576394163,1
1715,9576394198,1
1716,9576421292,2
1717,9576421403,1
1718,9576421608,3
1719,9576421624,2
1720,9576421632,3
1721,9576421640,1
1722,9576421659,3
1723,9576422094,3
1724,9576422116,3
1725,9576422272,3
1726,9576422280,4
1727,9576422299,3
1728,9576422302,3
1729,9576422310,3
1730,9576422957,3
1731,9576422965,3
1732,9576422973,3
1733,9576422981,3
1734,957642299X,3
1735,9576423007,3
1736,9576425735,2
1737,9576426766,2
1738,9576427320,2
1739,9576427398,1
1740,957642822X,1
1741,9576429242,1
1742,9576429285,1
1743,9576429595,2
1744,9576429633,3
1745,9576429641,4
1746,957642965X,3
1747,9576429676,3
1748,9576492009,1
1749,9576492041,1
1750,957649205X,1
1751,9576492068,1
1752,9576492076,1
1753,9576492084,1
1754,9576492092,1
1755,9576492106,1
1756,9576492114,1
1757,9576492122,1
1758,9576492130,1
1759,9576492149,1
1760,9576492157,1
1761,9576492165,1
1762,9576492181,1
1763,957649219X,1
1764,9576492203,1
1765,9576492262,1
1766,9576492270,1
1767,9576492289,1
1768,9576492297,1
1769,9576492300,1
1770,9576492319,1
1771,9576492327,1
1772,9576492335,1
1773,9576492343,1
1774,9576492351,1
1775,957649236X,1
1776,9576492378,1
1777,9576493285,1
1778,9576493293,1
1779,9576493307,1
1780,9576493315,1
1781,9576493323,1
1782,9576493447,1
1783,9576493455,1
1784,9576493463,1
1785,9576493471,1
1786,957649348X,1
1787,9576493501,1
1788,957649351X,1
1789,9576493625,2
1790,9576493633,2
1791,9576493641,2
1792,957649365X,2
1793,9576493668,1
1794,9576493676,3
1795,9576493684,2
1796,9576493692,2
1797,9576493706,2
1798,9576493714,2
1799,9576493722,1
1800,9576493730,1
1801,9576493749,3
1802,9576493757,3
1803,9576493773,4
1804,9576493781,1
1805,957649379X,2
1806,9576493803,2
1807,9576493811,2
1808,9576493943,1
1809,9576493951,1
1810,957649396X,1
1811,9576493978,1
1812,9576493986,1
1813,9576493994,1
1814,9576494133,2
1815,9576494141,2
1816,957649415X,3
1817,9576494168,1
1818,9576494354,4
1819,9576494370,2
1820,9576494699,11
1821,9576494796,2
1822,957649480X,1
1823,9576494818,2
1824,9576494826,2
1825,9576494834,2
1826,9576494842,2
1827,9576494850,1
1828,9576494869,1
1829,9576494877,2
1830,9576494885,1
1831,9576494893,1
1832,9576494907,2
1833,9576494915,2
1834,9576494931,2
1835,957649494X,1
1836,9576494958,1
1837,9576494966,1
1838,9576494974,1
1839,9576494982,2
1840,9576494990,1
1841,9576495040,1
1842,9576495601,1
1843,957649561X,1
1844,9576495628,1
1845,9576495636,1
1846,9576495644,1
1847,9576495652,1
1848,9576495660,1
1849,9576495679,1
1850,9576496047,1
1851,9576496098,1
1852,9576496160,1
1853,9576496217,1
1854,9576496233,1
1855,9576496268,1
1856,9576496276,2
1857,9576496284,1
1858,9576496292,2
1859,9576496594,1
1860,9576496616,2
1861,9576496632,1
1862,9576496764,1
1863,9576496772,1
1864,9576496780,1
1865,9576496799,2
1866,9576496802,1
1867,9576496810,1
1868,9576496837,1
1869,9576496845,1
1870,9576496861,1
1871,957649687X,1
1872,9576496942,1
1873,9576496969,1
1874,9576496993,1
1875,9576497000,1
1876,957649740X,1
1877,9576497418,1
1878,9576497426,1
1879,9576497434,1
1880,9576497442,1
1881,9576497450,1
1882,9576497469,1
1883,9576497477,1
1884,9576497485,1
1885,9576497493,1
1886,9576497507,1
1887,9576497515,1
1888,9576497523,1
1889,9576497531,1
1890,957649754X,1
1891,9576497558,1
1892,9576497566,1
1893,9576497574,1
1894,9576497582,1
1895,9576497590,1
1896,9576497604,1
1897,9576497612,1
1898,9576497620,1
1899,9576497639,1
1900,9576498686,1
1901,9576498732,1
1902,9576498880,6
1903,957649902X,2
1904,9576499038,1
1905,9576499046,1
1906,9576499062,2
1907,9576499070,2
1908,9576499089,1
1909,9576499097,1
1910,9576499100,1
1911,9576499119,1
1912,9576499127,1
1913,9576499135,1
1914,9576499143,1
1915,9576499151,1
1916,957649916X,1
1917,9576499178,1
1918,9576499186,1
1919,9576499194,1
1920,9576499216,1
1921,9576499224,1
1922,9576499232,1
1923,9576499240,1
1924,9576499259,1
1925,9576499267,1
1926,9576499275,1
1927,9576499283,1
1928,9576499291,1
1929,9576499305,1
1930,9576499313,1
1931,9576499321,1
1932,957649950X,2
1933,9576499925,1
1934,9576542197,1
1935,9576592151,1
1936,9576592275,1
1937,9576593220,1
1938,9576593832,1
1939,9576595037,1
1940,9576596734,1
1941,9576633664,1
1942,9576634091,1
1943,9576634342,1
1944,9576634636,3
1945,9576676843,1
1946,957667915X,1
1947,9576755557,1
1948,9576755581,1
1949,957675559X,1
1950,9576755603,1
1951,957677473X,1
1952,9576774829,1
1953,9576796172,1
1954,9576797136,1
1955,9576797187,1
1956,957679756X,1
1957,9576798647,1
1958,9576798825,1
1959,9576799023,1
1960,957679904X,2
1961,9576799147,1
1962,9576799481,1
1963,9576799821,1
1964,9576799856,2
1965,9576854474,1
1966,9576935245,1
1967,9576936616,1
1968,9576936748,1
1969,9576963745,2
1970,9576963753,2
1971,9576963788,2
1972,9576963796,2
1973,957696380X,2
1974,9576963818,2
1975,9576963826,2
1976,9576963834,2
1977,9576963842,2
1978,9576963869,2
1979,9576964350,1
1980,9576965780,1
1981,9577023193,1
1982,9577024327,1
1983,9577025242,2
1984,9577025250,1
1985,9577025951,1
1986,9577029086,1
1987,9577087515,2
1988,9577087701,1
1989,9577104517,1
1990,9577132847,1
1991,957714070X,2
1992,9577140998,1
1993,9577141005,1
1994,9577141021,2
1995,9577141110,1
1996,9577204961,1
1997,9577204988,1
1998,9577205003,1
1999,9577205054,1
2000,9577205062,2
2001,9577205143,2
2002,9577205151,1
2003,9577205208,1
2004,9577205283,1
2005,9577205291,2
2006,9577205364,1
2007,9577205410,2
2008,9577205437,2
2009,9577205518,1
2010,9577205569,1
2011,9577205607,1
2012,9577205658,1
2013,9577205771,1
2014,9577205860,1
2015,9577205909,2
2016,9577205917,1
2017,9577206212,2
2018,9577207707,1
2019,9577207715,1
2020,9577207723,1
2021,9577207790,1
2022,9577208215,1
2023,9577208223,1
2024,9577208231,1
2025,957720824X,1
2026,9577208258,1
2027,9577208266,1
2028,9577208401,2
2029,9577271863,1
2030,9577280013,1
2031,9577280048,1
2032,9577280056,1
2033,9577280099,1
2034,9577280137,1
2035,957728020X,1
2036,9577280218,1
2037,9577280226,1
2038,9577280242,2
2039,9577280307,1
2040,9577280315,1
2041,9577280331,1
2042,9577280382,1
2043,9577315453,8
2044,9577337368,1
2045,9577337783,1
2046,9577338208,1
2047,9577339077,1
2048,9577450067,1
2049,9577450652,1
2050,9577450741,1
2051,9577450997,1
2052,9577451152,1
2053,9577451365,1
2054,9577451373,1
2055,957745139X,1
2056,9577451403,1
2057,9577451411,1
2058,957745142X,1
2059,9577451438,1
2060,9577451446,1
2061,9577451489,1
2062,9577451969,1
2063,9577451977,1
2064,9577451985,1
2065,9577452418,1
2066,9577453287,1
2067,9577453724,1
2068,957745397X,1
2069,9577454879,1
2070,9577454992,1
2071,9577455239,1
2072,9577455336,1
2073,9577455840,1
2074,9577455905,1
2075,9577456065,1
2076,9577456103,1
2077,9577456340,1
2078,957745643X,1
2079,9577456863,1
2080,9577456928,1
2081,9577457312,1
2082,9577457355,1
2083,9577457371,1
2084,9577457622,1
2085,9577457886,1
2086,9577458955,1
2087,9577471803,1
2088,9577471889,2
2089,9577472389,1
2090,9577472435,5
2091,9577472648,1
2092,9577472753,1
2093,9577472761,1
2094,9577472885,1
2095,957747313X,1
2096,9577473148,1
2097,9577473156,1
2098,9577473164,1
2099,9577473172,1
2100,9577473199,1
2101,9577473202,1
2102,9577473210,2
2103,9577473229,1
2104,9577473237,1
2105,9577473245,1
2106,9577473490,2
2107,9577473520,2
2108,9577473571,2
2109,957747358X,2
2110,9577473598,2
2111,957747361X,2
2112,9577473644,1
2113,9577473687,2
2114,9577473695,2
2115,9577473903,1
2116,9577473911,1
2117,9577474152,8
2118,9577474284,1
2119,957747439X,11
2120,9577474403,1
2121,9577474438,1
2122,9577474462,2
2123,9577474470,1
2124,9577474608,1
2125,9577474616,1
2126,9577474624,1
2127,9577474632,1
2128,9577474640,1
2129,9577474659,1
2130,9577475167,1
2131,9577475183,1
2132,9577475213,1
2133,9577475221,1
2134,9577475248,1
2135,9577475264,1
2136,9577475507,1
2137,9577475531,1
2138,9577475566,1
2139,9577475574,1
2140,9577475590,1
2141,9577475744,1
2142,9577475760,1
2143,9577475876,1
2144,9577476112,4
2145,9577476171,3
2146,9577476309,1
2147,9577476368,1
2148,9577476376,1
2149,9577476384,1
2150,9577476392,1
2151,9577476406,1
2152,9577476430,1
2153,9577476449,1
2154,9577476465,1
2155,9577476473,1
2156,9577476481,1
2157,957747666X,1
2158,9577476678,1
2159,9577476740,2
2160,9577476791,1
2161,9577477097,1
2162,9577477127,1
2163,9577477135,1
2164,9577477194,1
2165,9577477208,1
2166,9577477321,1
2167,957747750X,1
2168,9577478580,1
2169,9577513492,1
2170,9577514219,1
2171,957751474X,1
2172,9577514863,1
2173,957751510X,1
2174,9577547281,1
2175,9577611397,1
2176,9577622097,1
2177,9577622453,1
2178,9577622526,1
2179,957762295X,1
2180,9577623425,1
2181,9577623573,1
2182,9577624138,1
2183,9577624162,1
2184,9577660940,2
2185,9577660959,1
2186,9577661025,2
2187,9577661084,2
2188,9577661106,2
2189,9577661114,2
2190,9577661122,1
2191,9577661165,1
2192,9577661211,2
2193,9577661289,1
2194,9577661297,2
2195,9577661300,2
2196,9577661319,1
2197,9577661327,1
2198,9577661335,2
2199,9577661343,1
2200,957766136X,1
2201,9577661378,1
2202,9577661734,1
2203,9577661742,1
2204,9577661750,1
2205,9577661769,1
2206,9577661777,1
2207,9577661785,1
2208,9577661793,1
2209,9577661807,1
2210,9577661815,1
2211,9577661823,1
2212,9577670377,1
2213,9577671128,1
2214,9577671802,1
2215,9577700780,4
2216,9577759467,1
2217,9577759483,1
2218,9577762298,1
2219,9577762522,1
2220,957776777X,1
2221,957779095X,1
2222,9577791549,1
2223,9577791859,1
2224,9577806112,1
2225,9578033052,4
2226,9578033087,1
2227,9578033176,1
2228,9578034180,1
2229,9578034520,1
2230,957803511X,1
2231,957805095X,4
2232,9578119380,1
2233,9578119666,1
2234,9578157487,1
2235,9578158238,1
2236,9578159625,1
2237,9578185723,1
2238,9578208383,3
2239,9578208561,1
2240,9578208618,2
2241,9578208626,2
2242,9578211244,1
2243,9578211465,1
2244,9578211538,1
2245,9578211562,1
2246,9578211570,1
2247,9578211597,1
2248,9578211600,1
2249,9578211627,1
2250,9578211635,1
2251,9578211716,1
2252,9578211791,1
2253,9578211899,1
2254,9578229860,1
2255,9578229895,1
2256,9578229909,1
2257,9578229925,1
2258,9578229941,1
2259,9578229968,1
2260,9578236026,1
2261,9578236239,1
2262,9578236999,2
2263,9578246501,2
2264,9578261926,1
2265,9578261934,1
2266,9578263015,1
2267,9578263058,1
2268,957826321X,1
2269,9578263252,1
2270,9578263333,1
2271,9578263422,1
2272,9578263430,1
2273,9578263643,2
2274,9578263686,1
2275,9578281676,1
2276,9578295952,1
2277,9578298544,1
2278,9578298552,1
2279,9578298560,1
2280,9578298587,1
2281,9578298609,2
2282,9578298641,1
2283,957829865X,1
2284,9578298668,1
2285,9578298684,2
2286,9578298994,3
2287,9578302789,1
2288,9578302924,2
2289,9578325649,1
2290,9578333102,1
2291,9578336640,1
2292,9578336799,3
2293,9578336802,1
2294,957833687X,1
2295,9578336896,1
2296,9578336950,1
2297,9578336985,1
2298,9578340095,1
2299,9578340109,1
2300,9578340117,2
2301,9578340923,1
2302,9578340931,2
2303,957834094X,1
2304,9578340958,1
2305,9578340966,1
2306,9578340974,2
2307,9578365748,2
2308,9578365756,2
2309,9578365918,1
2310,9578365926,1
2311,9578365934,1
2312,9578365942,1
2313,9578365950,1
2314,9578365969,1
2315,9578369557,1
2316,9578386400,1
2317,9578386443,1
2318,957838677X,1
2319,9578412517,1
2320,9578470568,2
2321,9578493827,1
2322,9578557477,1
2323,9578578091,1
2324,9578578105,1
2325,9578624247,1
2326,9578624301,1
2327,9578624476,1
2328,9578624581,1
2329,957862459X,1
2330,9578624719,1
2331,9578624751,1
2332,9578624921,1
2333,9578624972,1
2334,9578624980,2
2335,9578686005,1
2336,9578713533,1
2337,9578713541,1
2338,957871355,1
2339,9578713622,1
2340,9578713630,1
2341,9578713819,4
2342,9578733313,1
2343,9578734107,2
2344,9578734115,1
2345,9578734123,2
2346,9578734131,1
2347,9578734158,1
2348,9578734166,3
2349,9578734182,2
2350,9578734190,2
2351,9578734204,2
2352,9578734298,1
2353,9578734301,1
2354,9578734344,1
2355,9578734484,2
2356,9578734514,1
2357,9578734549,1
2358,9578768508,1
2359,9578768516,1
2360,9578768729,1
2361,9578792743,1
2362,9578820100,2
2363,9578820119,2
2364,9578840187,1
2365,9578840195,1
2366,9578840209,1
2367,9578848935,1
2368,9578872437,1
2369,9578872577,1
2370,9578872712,1
2371,957887281X,1
2372,9578872992,1
2373,9578880383,1
2374,9578880413,1
2375,957888043X,1
2376,9578880456,1
2377,9578880464,1
2378,9578880472,1
2379,9578884117,20
2380,9578884133,1
2381,9578884184,1
2382,9578884419,1
2383,9578887337,5
2384,9578887396,16
2385,9578887760,1
2386,957888785X,1
2387,9578921462,2
2388,9578942834,1
2389,9579006288,1
2390,9579006407,1
2391,9579006555,1
2392,9579006814,1
2393,9579006822,1
2394,9579006830,1
2395,9579006849,1
2396,9579006938,1
2397,9579015015,4
2398,957901504X,7
2399,9579015066,8
2400,9579015074,8
2401,9579015317,1
2402,9579169942,3
2403,9579205930,1
2404,9579216010,2
2405,9579216150,4
2406,9579216193,2
2407,9579216290,2
2408,9579216312,2
2409,957921638X,2
2410,9579216738,2
2411,9579241015,1
2412,9579251495,6
2413,9579251541,6
2414,9579279071,2
2415,9579279128,2
2416,9579279144,2
2417,9579279152,2
2418,9579279160,2
2419,9579279179,2
2420,9579279187,2
2421,9579279209,2
2422,9579279225,2
2423,957927925X,1
2424,9579279276,2
2425,9579279284,2
2426,9579279322,2
2427,9579279330,2
2428,9579279357,2
2429,9579279381,2
2430,9579279454,2
2431,9579279462,2
2432,9579279489,2
2433,9579279519,1
2434,9579279543,2
2435,9579279551,2
2436,9579279578,3
2437,9579279608,2
2438,9579279624,2
2439,9579279640,2
2440,9579279659,2
2441,9579279683,2
2442,9579279691,2
2443,9579279705,2
2444,9579290415,6
2445,9579298955,1
2446,9579300836,1
2447,9579306419,1
2448,9579306680,1
2449,9579392897,2
2450,9579425000,1
2451,9579433003,2
2452,9579433011,2
2453,9579433038,2
2454,9579433046,1
2455,9579433054,2
2456,9579433062,2
2457,9579433070,2
2458,9579433089,2
2459,9579433097,2
2460,9579433100,2
2461,9579433119,2
2462,9579433127,2
2463,9579433143,2
2464,9579433151,2
2465,957943316X,2
2466,9579433186,2
2467,9579433194,2
2468,9579433208,2
2469,9579433216,2
2470,9579456046,1
2471,9579526710,1
2472,9579546436,1
2473,9579550069,1
2474,957956115X,1
2475,9579561168,1
2476,95795611769,1
2477,9579561184,1
2478,9579561192,1
2479,9579561206,1
2480,9579561214,1
2481,9579561222,1
2482,9579561230,1
2483,9579561249,1
2484,9579561362,1
2485,9579561370,1
2486,9579561389,1
2487,9579561397,1
2488,9579561400,1
2489,9579561419,1
2490,9579561427,1
2491,9579561435,1
2492,9579561443,1
2493,9579561451,1
2494,9579602034,1
2495,9579602093,1
2496,9579632197,2
2497,9579632219,2
2498,9579632243,2
2499,9579637059,1
2500,9579637903,1
2501,9579637911,1
2502,9579637946,1
2503,9579646511,1
2504,957967552X,1
2505,9579684472,1
2506,9579691029,1
2507,9579691037,1
2508,9579691371,1
2509,9579691487,1
2510,957970015X,2
2511,9579714444,1
2512,9579747571,1
2513,9579753458,1
2514,9579753687,1
2515,9579759243,1
2516,9579761159,1
2517,9579763577,2
2518,9579769877,1
2519,9579773858,1
2520,9579788219,1
2521,9579788251,1
2522,957979619X,1
2523,9579803137,2
2524,9579803145,2
2525,9579803153,4
2526,9579803609,3
2527,9579803625,2
2528,9579803633,2
