,書名,出版項,ISBN,價格
3404,我的貓咪奇想,遠流,9786263612792,320
3405,怪獸特攻隊,遠流,9786263614451,360
3406,愛是什麼,遠流,9786263615250,399
3407,章魚的異想世界：遇見深海宇宙的八爪星人,遠流,9786263615748,599
3408,放暑假,遠流,9786263617025,380
3409,為所有人歌唱,遠流,9786263618091,380
3410,浣熊的房間,遠流,9786263618398,360
3411,有故事的郵票：臺灣囡仔古,遠流,9789573295433,370
3412,有故事的郵票：美國民間傳奇,遠流,9789573295440,370
3413,有故事的郵票：斯洛伐克童話,遠流,9789573295457,370
3414,有故事的郵票：日本昔話與俳句,遠流,9789573296652,370
3415,有故事的郵票：東南亞傳說與美食,遠流,9789573298366,370
3416,貓咪為什麼？（有故事的郵票６）,遠流,9786263619364,370
3417,巴冷公主要嫁蛇王子（臺灣原生動物說故事１）,遠流,9786263618626,350
3418,威廉的星空                                                                                          ,遠流,9789573299585,520
3419,給孩子的圖解理財課：一看就懂，從小培養用錢、存錢、賺錢、守住錢的財金素養，長大以後不愁錢！          ,遠流,9786263610460,399
3420,飛行員和地球的日夜—小王子愛地球１（科普繪本）,遠流,9786263613430,420
3421,小狐狸和地球的四季—小王子愛地球２（科普繪本）,遠流,9786263613447,420
3422,玫瑰花看見月圓月缺—小王子愛地球３（科普繪本）,遠流,9786263613454,420
3423,馬哈老師的理財遊樂園：小學生看得懂、學得會、用得上的金融素養地圖,遠流,9786263615052,420
3424,AI超入門：9-99歲全民共學，把AI變成你的神隊友,遠流,9786263618701,399
3425,小王子愛地球（科普繪本共三冊）,遠流,9786263613461,1260
3426,我真的好喜歡你                                                                                      ,遠流,9786263611221,360
3427,神奇好眠床：全世界的好孩子睡哪兒？                                                                  ,遠流,9786263611788,399
3428,魯賓遜俱樂部                                                                                        ,遠流,9786263612204,480
3429,撢亮星空的菅芒花：黃春明詩話撕畫（手撕感精美軋型書衣）,遠流,9786263614024,480
3430,我會永遠陪著你【限量加贈 大心傳情卡】,遠流,9786263617544,420
3431,屁屁偵探噗噗1(繪本)！找回消失的人氣點心,遠流,9789573274308,280
3432,屁屁偵探噗噗2(繪本)！尋找夢幻的彩虹鑽石,遠流,9789573276098,280
3433,屁屁偵探噗噗3(繪本)！小局長的大危機!,遠流,9789573277330,280
3434,屁屁偵探噗噗4(繪本)！消失的便當之謎,遠流,9789573277347,280
3435,屁屁偵探噗噗5(繪本)！世紀怪盜現身！,遠流,9789573279426,280
3436,屁屁偵探噗噗6(繪本)！有兩個屁屁偵探？！,遠流,9789573282730,280
3437,屁屁偵探噗噗7(繪本)！雪山的白色怪物？！,遠流,9789573286721,280
3438,屁屁偵探讀本番外篇咖哩香料事件,遠流,9789573287469,280
3439,屁屁偵探讀本1：紫衣夫人的暗號事件,遠流,9789573280316,280
3440,屁屁偵探讀本2：消失在暗夜中的巨人,遠流,9789573280583,280
3441,屁屁偵探讀本3：黑影竊盜團入侵,遠流,9789573282112,280
3442,屁屁偵探讀本4：偵探對上怪盜,遠流,9789573282938,280
3443,屁屁偵探讀本5：來自遺址的求救信,遠流,9789573283324,280
